input,target
tutor: I am really exciting about my new job., || Lỗi:  || HD: .
tutor: This is a two-pages document., || Lỗi:  || HD: .
"tutor: She is a well-known actress. (câu đúng) - Học viên viết ""She is a well known actress.""", || Lỗi:  || HD: .
tutor: The children were frightening by the loud noise., || Lỗi:  || HD: .
tutor: She runs very quick., || Lỗi:  || HD: .
tutor: The food smells deliciously., || Lỗi:  || HD: .
tutor: This is a four-stars hotel., || Lỗi:  || HD: .
tutor: He is a 40-years-old professor., || Lỗi:  || HD: .
tutor: The result was surprised., || Lỗi:  || HD: .
tutor: I felt happily when I heard the news., || Lỗi:  || HD: .
tutor: This is a 10-miles walk., || Lỗi:  || HD: .
"tutor: She is a well-trained dancer. (câu đúng) - Học viên viết ""She is a well trained dancer.""", || Lỗi:  || HD: .
tutor: He looked at me strange., || Lỗi:  || HD: .
tutor: This is a 500-pages book., || Lỗi:  || HD: .
tutor: I am tiring after a long day., || Lỗi:  || HD: .
tutor: He speaks very loud., || Lỗi:  || HD: .
tutor: The explanation was confused., || Lỗi:  || HD: .
tutor: She is a high-educated person., || Lỗi:  || HD: .
tutor: He is a 10-years-old boy., || Lỗi:  || HD: .
tutor: The trip was very excited., || Lỗi:  || HD: .
tutor: He drives very careful., || Lỗi:  || HD: .
tutor: This is a three-hours meeting., || Lỗi:  || HD: .
tutor: The food tastes well., || Lỗi:  || HD: .
tutor: I was amazing by the view., || Lỗi:  || HD: .
tutor: He is a well- known actor. (có dấu cách thừa), || Lỗi:  || HD: .
"tutor: She sings beautifully. (câu đúng) - Học viên viết ""She sings beautiful.""", || Lỗi:  || HD: .
tutor: The child was annoying by the noise., || Lỗi:  || HD: .
tutor: He works hardly., || Lỗi:  || HD: .
tutor: This is a 10-pages report., || Lỗi:  || HD: .
tutor: The instructions were confused., || Lỗi:  || HD: .
"tutor: She is a well-known artist. (câu đúng) - Học viên viết ""She is a well known artist.""", || Lỗi:  || HD: .
tutor: I felt very relaxing after the massage., || Lỗi:  || HD: .
tutor: He runs fastly., || Lỗi:  || HD: .
tutor: This is a 20-minutes break., || Lỗi:  || HD: .
"tutor: She looked beautiful in that dress. (câu đúng) - Học viên viết ""She looked beautifully in that dress.""", || Lỗi:  || HD: .
tutor: The news was very surprised., || Lỗi:  || HD: .
tutor: He is a 25-years-old man., || Lỗi:  || HD: .
tutor: The children were very tiring after the trip., || Lỗi:  || HD: .
tutor: She speaks English perfect., || Lỗi:  || HD: .
tutor: This is a 5-days course., || Lỗi:  || HD: .
tutor: I was so exciting to meet her., || Lỗi:  || HD: .
tutor: He is a well- known singer. (có khoảng trắng), || Lỗi:  || HD: .
tutor: She looked at him angry., || Lỗi:  || HD: .
tutor: The test was very stressed., || Lỗi:  || HD: .
tutor: He is a 40 year old man. (thiếu dấu gạch nối), || Lỗi:  || HD: .
tutor: The movie was really interested., || Lỗi:  || HD: .
"tutor: She speaks English very well. (câu đúng) - Học viên viết ""She speaks English very good.""", || Lỗi:  || HD: .
tutor: This is a 100-meters race., || Lỗi:  || HD: .
tutor: I was very tiring after the workout., || Lỗi:  || HD: .
"tutor: He is a well-known doctor. (câu đúng) - Học viên viết ""He is a wellknown doctor.""", || Lỗi:  || HD: .
tutor: She looked beautifully at the painting., || Lỗi:  || HD: .
tutor: The explanation was very confused., || Lỗi:  || HD: .
tutor: This is a 2-days weekend., || Lỗi:  || HD: .
tutor: I felt very interesting in the topic., || Lỗi:  || HD: .
"tutor: Walking home, the rain started.", || Lỗi:  || HD: .
"tutor: Seen from above, the city looks beautiful. (câu đúng) - Học viên viết ""Seeing from above, the city looks beautiful.""", || Lỗi:  || HD: .
"tutor: Having finished homework, I went to bed. (câu đúng) - Học viên viết ""Finished homework, I went to bed.""", || Lỗi:  || HD: .
"tutor: Being tired, I went to sleep. (câu đúng) - Học viên viết ""Tired, I went to sleep."" (cũng đúng)", || Lỗi:  || HD: .
"tutor: After finished work, he went home.", || Lỗi:  || HD: .
"tutor: Walking in the park, a bird landed on my shoulder.", || Lỗi:  || HD: .
"tutor: Not knowing the answer, he remained silent. (câu đúng) - Học viên viết ""Not known the answer, he remained silent.""", || Lỗi:  || HD: .
"tutor: The girl sitting next to me is my classmate. (câu đúng) - Học viên viết ""The girl sat next to me is my classmate.""", || Lỗi:  || HD: .
"tutor: Being a teacher, he knows how to explain things. (câu đúng) - Học viên viết ""Is a teacher, he knows how to explain things.""", || Lỗi:  || HD: .
"tutor: Having been told many times, he still forgot. (câu đúng) - Học viên viết ""Having told many times, he still forgot.""", || Lỗi:  || HD: .
"tutor: Read the book, I understood the topic.", || Lỗi:  || HD: .
"tutor: While walking to school, I met my friend. (câu đúng) - Học viên viết ""While walked to school, I met my friend.""", || Lỗi:  || HD: .
"tutor: Seen the movie, I can discuss it with you.", || Lỗi:  || HD: .
"tutor: Exhausted after the race, he collapsed. (câu đúng) - Học viên viết ""Exhausting after the race, he collapsed.""", || Lỗi:  || HD: .
"tutor: The bridge connecting the two cities was built in 1990. (câu đúng) - Học viên viết ""The bridge connected the two cities was built in 1990.""", || Lỗi:  || HD: .
"tutor: Born in Hanoi, she knows the city well. (câu đúng) - Học viên viết ""Bearing in Hanoi, she knows the city well.""", || Lỗi:  || HD: .
"tutor: Not having enough time, we skipped breakfast. (câu đúng) - Học viên viết ""Not have enough time, we skipped breakfast.""", || Lỗi:  || HD: .
"tutor: Finished the report, he submitted it to his boss.", || Lỗi:  || HD: .
tutor: The letter sending yesterday has arrived., || Lỗi:  || HD: .
"tutor: Walking in the rain, his shoes got wet.", || Lỗi:  || HD: .
"tutor: Being a student, he doesn't have much money. (câu đúng) - Học viên viết ""Is a student, he doesn't have much money.""", || Lỗi:  || HD: .
tutor: The man worked in the bank is my father., || Lỗi:  || HD: .
"tutor: Having seen the movie before, I didn't watch it again. (câu đúng) - Học viên viết ""Seen the movie before, I didn't watch it again.""", || Lỗi:  || HD: .
"tutor: While driving to work, a deer crossed the road.", || Lỗi:  || HD: .
"tutor: Taken by surprise, he couldn't say a word. (câu đúng) - Học viên viết ""Taking by surprise, he couldn't say a word.""", || Lỗi:  || HD: .
"tutor: The book read by millions is a bestseller. (câu đúng) - Học viên viết ""The book reading by millions is a bestseller.""", || Lỗi:  || HD: .
"tutor: After being told the news, she started crying. (câu đúng) - Học viên viết ""After telling the news, she started crying.""", || Lỗi:  || HD: .
"tutor: Looking out the window, the sunset was beautiful.", || Lỗi:  || HD: .
"tutor: Not knowing what to do, she called for help. (câu đúng) - Học viên viết ""Not known what to do, she called for help.""", || Lỗi:  || HD: .
"tutor: The students punished by the teacher were crying. (câu đúng) - Học viên viết ""The students punishing by the teacher were crying.""", || Lỗi:  || HD: .
"tutor: Having finished the work, we went home. (câu đúng) - Học viên viết ""Finished the work, we went home.""", || Lỗi:  || HD: .
"tutor: The girl who is standing there is my sister. (có thể rút gọn) - Học viên viết ""The girl is standing there is my sister.""", || Lỗi:  || HD: .
"tutor: Having been waiting for an hour, she was getting impatient. (câu đúng) - Học viên viết ""Having waited for an hour, she was getting impatient."" (cũng đúng)", || Lỗi:  || HD: .
"tutor: Used to living alone, he doesn't mind being single. (câu đúng) - Học viên viết ""Used to live alone, he doesn't mind being single.""", || Lỗi:  || HD: .
tutor: The letter was sent yesterday has arrived., || Lỗi:  || HD: .
"tutor: Sitting on the bench, the birds were singing.", || Lỗi:  || HD: .
tutor: The man is sitting next to me is my brother., || Lỗi:  || HD: .
"tutor: Having been abandoned by his friends, he felt lonely. (câu đúng) - Học viên viết ""Having abandoned by his friends, he felt lonely.""", || Lỗi:  || HD: .
tutor: The building stands on the corner is a bank., || Lỗi:  || HD: .
"tutor: Not having been invited, he didn't come to the party. (câu đúng) - Học viên viết ""Not having invited, he didn't come to the party.""", || Lỗi:  || HD: .
"tutor: While walking in the forest, a bear appeared.", || Lỗi:  || HD: .
"tutor: The man punished by the teacher is my friend. (câu đúng) - Học viên viết ""The man punishing by the teacher is my friend.""", || Lỗi:  || HD: .
"tutor: Being a careful driver, he has never had an accident. (câu đúng) - Học viên viết ""Is a careful driver, he has never had an accident.""", || Lỗi:  || HD: .
"tutor: Having finished his speech, the audience applauded.", || Lỗi:  || HD: .
tutor: The car parking outside is mine., || Lỗi:  || HD: .
"tutor: Tired from work, he went straight to bed. (câu đúng) - Học viên viết ""Being tired from work, he went straight to bed."" (cũng đúng)", || Lỗi:  || HD: .
tutor: The letter sending to you was from my boss., || Lỗi:  || HD: .
"tutor: Looking at the sky, the stars were bright.", || Lỗi:  || HD: .
"tutor: Having been worked hard, he deserved a break.", || Lỗi:  || HD: .
"tutor: The woman who is wearing a red dress is my aunt. (rút gọn) - Học viên viết ""The woman is wearing a red dress is my aunt.""", || Lỗi:  || HD: .
"tutor: Having finished the race, he collapsed from exhaustion. (câu đúng) - Học viên viết ""Finished the race, he collapsed from exhaustion.""", || Lỗi:  || HD: .
tutor: The house building by the river is beautiful., || Lỗi:  || HD: .
"tutor: Walking home, a dog bit me.", || Lỗi:  || HD: .
tutor: The letter was written in pencil is hard to read., || Lỗi:  || HD: .
"tutor: Being a student, I don't have much money. (câu đúng) - Học viên viết ""Am a student, I don't have much money.""", || Lỗi:  || HD: .
tutor: The movie was based on a true story is very moving., || Lỗi:  || HD: .
"tutor: Having seen the accident, she called the police. (câu đúng) - Học viên viết ""Seeing the accident, she called the police."" (cũng đúng)", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Are you coming?"" (lên giọng ở cuối câu). Văn bản Whisper nhận được: ""Are you coming?"" (xuống giọng ở cuối câu).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""What is your name?"" (xuống giọng ở cuối câu). Văn bản Whisper nhận được: ""What is your name?"" (lên giọng ở cuối câu).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Did you see the movie?"" (lên giọng). Văn bản Whisper nhận được: ""Did you see the movie?"" (xuống giọng).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Where are you going?"" (xuống giọng). Văn bản Whisper nhận được: ""Where are you going?"" (lên giọng).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Can you help me?"" (lên giọng). Văn bản Whisper nhận được: ""Can you help me?"" (xuống giọng).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Why did you leave?"" (xuống giọng). Văn bản Whisper nhận được: ""Why did you leave?"" (lên giọng).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Are you ready?"" (lên giọng). Văn bản Whisper nhận được: ""Are you ready?"" (xuống giọng).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""How old are you?"" (xuống giọng). Văn bản Whisper nhận được: ""How old are you?"" (lên giọng).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Did you enjoy the party?"" (lên giọng). Văn bản Whisper nhận được: ""Did you enjoy the party?"" (xuống giọng).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""What do you think?"" (xuống giọng). Văn bản Whisper nhận được: ""What do you think?"" (lên giọng).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Have you ever been to London?"" (lên giọng). Văn bản Whisper nhận được: ""Have you ever been to London?"" (xuống giọng).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Where do you live?"" (xuống giọng). Văn bản Whisper nhận được: ""Where do you live?"" (lên giọng).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Could you repeat that?"" (lên giọng). Văn bản Whisper nhận được: ""Could you repeat that?"" (xuống giọng).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Why are you crying?"" (xuống giọng). Văn bản Whisper nhận được: ""Why are you crying?"" (lên giọng).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Do you like coffee?"" (lên giọng). Văn bản Whisper nhận được: ""Do you like coffee?"" (xuống giọng).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""How much is this?"" (xuống giọng). Văn bản Whisper nhận được: ""How much is this?"" (lên giọng).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Are they coming?"" (lên giọng). Văn bản Whisper nhận được: ""Are they coming?"" (xuống giọng).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Who is that?"" (xuống giọng). Văn bản Whisper nhận được: ""Who is that?"" (lên giọng).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Will you join us?"" (lên giọng). Văn bản Whisper nhận được: ""Will you join us?"" (xuống giọng).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""What time is it?"" (xuống giọng). Văn bản Whisper nhận được: ""What time is it?"" (lên giọng).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Have you finished?"" (lên giọng). Văn bản Whisper nhận được: ""Have you finished?"" (xuống giọng).", || Lỗi:  || HD: .
"tutor: Câu yêu cầu đọc: ""Where can I find a restroom?"" (xuống giọng). Văn bản Whisper nhận được: ""Where can I find a restroom?"" (lên giọng).", || Lỗi:  || HD: .
