input,target
"tutor: This is, like, um, very confusing.","This is very confusing. || Lỗi: Từ đệm || HD: Bỏ 'like, um'."
"tutor: I can, uh, sort of, like, hear you.","I can hear you. || Lỗi: Từ đệm và từ thừa || HD: Bỏ 'uh, sort of, like'."
"tutor: It's, you know, basically, um, the same thing.","It's the same thing. || Lỗi: Từ đệm và từ thừa || HD: Bỏ 'you know, basically, um'."
"tutor: He went to, um, like, the doctor.","He went to the doctor. || Lỗi: Từ đệm || HD: Bỏ 'um, like'."
"tutor: I'll, uh, call you when I, like, um, get home.","I'll call you when I get home. || Lỗi: Từ đệm || HD: Bỏ 'uh, like, um'."
"tutor: That's, um, not what I said, you know?",That's not what I said. || Lỗi: Từ đệm và câu hỏi đuôi || HD: Bỏ 'um' và 'you know'.
"tutor: We're, like, um, just walking around.","We're just walking around. || Lỗi: Từ đệm || HD: Bỏ 'like, um'."
"tutor: She's, basically, you know, uh, the manager.","She's the manager. || Lỗi: Từ đệm và từ thừa || HD: Bỏ 'basically, you know, uh'."
"tutor: I have to, um, like, go to the bathroom.","I have to go to the bathroom. || Lỗi: Từ đệm || HD: Bỏ 'um, like'."
"tutor: The, uh, the test was really hard.","The test was really hard. || Lỗi: Lặp từ và từ đệm || HD: Sửa lặp 'the', bỏ 'uh'."
"tutor: I'm, you know, um, just saying.","I'm just saying. || Lỗi: Từ đệm || HD: Bỏ 'you know, um'."
"tutor: He's, like, sort of, um, my boyfriend.","He's my boyfriend. || Lỗi: Từ đệm và từ thừa || HD: Bỏ 'like, sort of, um'."
"tutor: Can I, um, borrow your, like, pen?","Can I borrow your pen? || Lỗi: Từ đệm || HD: Bỏ 'um, like'."
"tutor: It was, um, literally, like, the worst day.","It was the worst day. || Lỗi: Từ đệm và từ cường điệu || HD: Bỏ 'um, literally, like'."
"tutor: We need, uh, we need more time.","We need more time. || Lỗi: Lặp từ và từ đệm || HD: Sửa lặp 'We need', bỏ 'uh'."
"tutor: This is, kind of, um, a secret, you know?","This is a secret. || Lỗi: Từ đệm và câu hỏi đuôi || HD: Bỏ 'kind of, um' và 'you know'."
"tutor: She'll, um, she'll let us know.","She'll let us know. || Lỗi: Lặp từ và từ đệm || HD: Sửa lặp 'She'll', bỏ 'um'."
"tutor: I'm, like, um, really sorry about that.","I'm really sorry about that. || Lỗi: Từ đệm || HD: Bỏ 'like, um'."
"tutor: It's, you know, uh, a bit difficult.","It's a bit difficult. || Lỗi: Từ đệm || HD: Bỏ 'you know, uh'."
"tutor: He, uh, he went home early.","He went home early. || Lỗi: Lặp từ và từ đệm || HD: Sửa lặp 'He', bỏ 'uh'."
"tutor: We could, um, like, watch a movie.","We could watch a movie. || Lỗi: Từ đệm || HD: Bỏ 'um, like'."
"tutor: That's, basically, uh, what I meant.","That's what I meant. || Lỗi: Từ thừa và từ đệm || HD: Bỏ 'basically, uh'."
"tutor: I want to, um, like, thank you all.","I want to thank you all. || Lỗi: Từ đệm || HD: Bỏ 'um, like'."
"tutor: The, um, the kids are sleeping.","The kids are sleeping. || Lỗi: Lặp từ và từ đệm || HD: Sửa lặp 'the', bỏ 'um'."
"tutor: So, like, I was, um, at the park, and, uh, I saw this dog.","I was at the park, and I saw this dog. || Lỗi: Từ đệm || HD: Bỏ 'So, like, um, uh'."
"tutor: She's, sort of, um, a bit upset.","She's a bit upset. || Lỗi: Từ đệm và từ thừa || HD: Bỏ 'sort of, um'."
"tutor: I'll, uh, literally, like, do it tomorrow.","I'll do it tomorrow. || Lỗi: Từ đệm và từ cường điệu || HD: Bỏ 'uh, literally, like'."
"tutor: It's, um, not a problem, you know?",It's not a problem. || Lỗi: Từ đệm và câu hỏi đuôi || HD: Bỏ 'um' và 'you know'.
"tutor: He's, like, you know, um, a really nice guy.","He's a really nice guy. || Lỗi: Từ đệm || HD: Bỏ 'like, you know, um'."
"tutor: Can you, uh, like, stop that?","Can you stop that? || Lỗi: Từ đệm || HD: Bỏ 'uh, like'."
"tutor: I have, um, I have something to say.","I have something to say. || Lỗi: Lặp từ và từ đệm || HD: Sửa lặp 'I have', bỏ 'um'."
"tutor: The, uh, the party starts at 9.","The party starts at 9. || Lỗi: Lặp từ và từ đệm || HD: Sửa lặp 'the', bỏ 'uh'."
"tutor: We're, basically, you know, um, ready to go.","We're ready to go. || Lỗi: Từ đệm và từ thừa || HD: Bỏ 'basically, you know, um'."
"tutor: I feel, like, um, I forgot something.","I feel like I forgot something. || Lỗi: Từ đệm || HD: Giữ 'like' vì có nghĩa, bỏ 'um'."
"tutor: She's, like, um, over there.","She's over there. || Lỗi: Từ đệm || HD: Bỏ 'like, um'."
"tutor: This is, you know, um, my first time.","This is my first time. || Lỗi: Từ đệm || HD: Bỏ 'you know, um'."
"tutor: We, uh, we did it!","We did it! || Lỗi: Lặp từ và từ đệm || HD: Sửa lặp 'We', bỏ 'uh'."
"tutor: I'm, kind of, like, um, not sure.","I'm not sure. || Lỗi: Từ đệm và từ thừa || HD: Bỏ 'kind of, like, um'."
"tutor: He, um, he called yesterday.","He called yesterday. || Lỗi: Lặp từ và từ đệm || HD: Sửa lặp 'He', bỏ 'um'."
"tutor: It's, sort of, like, um, a tradition.","It's a tradition. || Lỗi: Từ đệm và từ thừa || HD: Bỏ 'sort of, like, um'."
"tutor: I'll, uh, see you around, you know?",I'll see you around. || Lỗi: Từ đệm và câu hỏi đuôi || HD: Bỏ 'uh' và 'you know'.
"tutor: Can we, um, like, just go home?","Can we just go home? || Lỗi: Từ đệm || HD: Bỏ 'um, like'."
"tutor: That's, literally, like, um, all I have.","That's all I have. || Lỗi: Từ đệm và từ cường điệu || HD: Bỏ 'literally, like, um'."
"tutor: She's, you know, basically, um, the one in charge.","She's the one in charge. || Lỗi: Từ đệm và từ thừa || HD: Bỏ 'you know, basically, um'."
"tutor: I need to, um, like, take a break.","I need to take a break. || Lỗi: Từ đệm || HD: Bỏ 'um, like'."
"tutor: The, um, the coffee machine is broken.","The coffee machine is broken. || Lỗi: Lặp từ và từ đệm || HD: Sửa lặp 'the', bỏ 'um'."
"tutor: I'm, uh, literally, like, so happy right now.","I'm so happy right now. || Lỗi: Từ đệm và từ cường điệu || HD: Bỏ 'uh, literally, like'."
"tutor: He's, like, a, um, a firefighter.","He's a firefighter. || Lỗi: Từ đệm và lặp từ || HD: Bỏ 'like, um' và sửa lặp 'a'."
"tutor: We, uh, we should probably go.","We should probably go. || Lỗi: Lặp từ và từ đệm || HD: Sửa lặp 'We', bỏ 'uh'."
"tutor: This is, um, like, my first time here.","This is my first time here. || Lỗi: Từ đệm || HD: Bỏ 'um, like'."
"tutor: I was, you know, um, thinking about you.","I was thinking about you. || Lỗi: Từ đệm || HD: Bỏ 'you know, um'."
"tutor: It's, sort of, um, hard to say.","It's hard to say. || Lỗi: Từ đệm và từ thừa || HD: Bỏ 'sort of, um'."
"tutor: Can I, uh, like, sit here?","Can I sit here? || Lỗi: Từ đệm || HD: Bỏ 'uh, like'."
"tutor: That's, um, that's amazing!","That's amazing! || Lỗi: Lặp từ và từ đệm || HD: Sửa lặp 'That's', bỏ 'um'."
"tutor: She'll, um, probably arrive, like, around 8.","She'll probably arrive around 8. || Lỗi: Từ đệm || HD: Bỏ 'um, like'."
"tutor: We went to, uh, the, um, the beach yesterday.","We went to the beach yesterday. || Lỗi: Lặp từ và từ đệm || HD: Sửa lặp 'the', bỏ 'uh, um'."
"tutor: I'm, like, basically, um, finished.","I'm finished. || Lỗi: Từ đệm và từ thừa || HD: Bỏ 'like, basically, um'."
"tutor: He's, you know, um, a good friend of mine.","He's a good friend of mine. || Lỗi: Từ đệm || HD: Bỏ 'you know, um'."
"tutor: So, basically, uh, we have a plan.","We have a plan. || Lỗi: Từ đệm và từ thừa || HD: Bỏ 'So, basically, uh'."
"tutor: I'll, um, do it later, you know?",I'll do it later. || Lỗi: Từ đệm và câu hỏi đuôi || HD: Bỏ 'um' và 'you know'.
"tutor: This is, uh, literally, like, the end.","This is the end. || Lỗi: Từ đệm và từ cường điệu || HD: Bỏ 'uh, literally, like'."
"tutor: She, uh, she lives near here.","She lives near here. || Lỗi: Lặp từ và từ đệm || HD: Sửa lặp 'she', bỏ 'uh'."
"tutor: We should, like, um, be quiet.","We should be quiet. || Lỗi: Từ đệm || HD: Bỏ 'like, um'."
"tutor: I have, um, like, a lot of work.","I have a lot of work. || Lỗi: Từ đệm || HD: Bỏ 'um, like'."
"tutor: The, um, the cat is on the roof.","The cat is on the roof. || Lỗi: Lặp từ và từ đệm || HD: Sửa lặp 'the', bỏ 'um'."
"tutor: It's, you know, basically, um, over.","It's over. || Lỗi: Từ đệm và từ thừa || HD: Bỏ 'you know, basically, um'."
"tutor: He's, like, literally, um, the CEO.","He's the CEO. || Lỗi: Từ đệm và từ cường điệu || HD: Bỏ 'like, literally, um'."
"tutor: Can I, um, have a, like, slice of cake?","Can I have a slice of cake? || Lỗi: Từ đệm || HD: Bỏ 'um, like'."
"tutor: We, um, we talked about it.","We talked about it. || Lỗi: Lặp từ và từ đệm || HD: Sửa lặp 'We', bỏ 'um'."
"tutor: She's, sort of, um, my mentor.","She's my mentor. || Lỗi: Từ đệm và từ thừa || HD: Bỏ 'sort of, um'."
"tutor: I think, uh, I think it's ready.","I think it's ready. || Lỗi: Lặp từ và từ đệm || HD: Sửa lặp 'I think', bỏ 'uh'."
"tutor: This is, like, um, not finished yet.","This is not finished yet. || Lỗi: Từ đệm || HD: Bỏ 'like, um'."
"tutor: I'll, uh, literally, like, be right there.","I'll be right there. || Lỗi: Từ đệm và từ cường điệu || HD: Bỏ 'uh, literally, like'."
"tutor: That's, you know, um, too bad.","That's too bad. || Lỗi: Từ đệm || HD: Bỏ 'you know, um'."
"tutor: He went to, uh, the, like, the gym.","He went to the gym. || Lỗi: Lặp từ và từ đệm || HD: Sửa lặp 'the', bỏ 'uh, like'."
"tutor: We're, basically, you know, um, late.","We're late. || Lỗi: Từ đệm và từ thừa || HD: Bỏ 'basically, you know, um'."
"tutor: I was, like, um, about to call you.","I was about to call you. || Lỗi: Từ đệm || HD: Bỏ 'like, um'."
"tutor: She's, you know, basically, um, an artist.","She's an artist. || Lỗi: Từ đệm và từ thừa || HD: Bỏ 'you know, basically, um'."
"tutor: I need to, um, like, find my phone.","I need to find my phone. || Lỗi: Từ đệm || HD: Bỏ 'um, like'."
"tutor: The, uh, the report is on your desk.","The report is on your desk. || Lỗi: Lặp từ và từ đệm || HD: Sửa lặp 'the', bỏ 'uh'."
"tutor: So, um, what's the, like, the plan?","What's the plan? || Lỗi: Từ đệm và lặp từ || HD: Bỏ 'So, um, like' và sửa lặp 'the'."
"tutor: I'm, kind of, um, lost.","I'm lost. || Lỗi: Từ đệm và từ thừa || HD: Bỏ 'kind of, um'."
"tutor: He, uh, he didn't show up.","He didn't show up. || Lỗi: Lặp từ và từ đệm || HD: Sửa lặp 'He', bỏ 'uh'."
"tutor: We could, um, like, start over.","We could start over. || Lỗi: Từ đệm || HD: Bỏ 'um, like'."
"tutor: It's, sort of, um, complicated.","It's complicated. || Lỗi: Từ đệm và từ thừa || HD: Bỏ 'sort of, um'."
"tutor: I'll, uh, do my best, you know?",I'll do my best. || Lỗi: Từ đệm và câu hỏi đuôi || HD: Bỏ 'uh' và 'you know'.
"tutor: That's, like, literally, um, impossible.","That's impossible. || Lỗi: Từ đệm và từ cường điệu || HD: Bỏ 'like, literally, um'."
"tutor: She's, um, like, waiting outside.","She's waiting outside. || Lỗi: Từ đệm || HD: Bỏ 'um, like'."
"tutor: We, uh, we made it!","We made it! || Lỗi: Lặp từ và từ đệm || HD: Sửa lặp 'We', bỏ 'uh'."
"tutor: This is, you know, um, my house.","This is my house. || Lỗi: Từ đệm || HD: Bỏ 'you know, um'."
"tutor: I'll, um, see you later, okay?",I'll see you later. || Lỗi: Từ đệm và từ thừa || HD: Bỏ 'um' và 'okay'.
"tutor: It's, basically, uh, the only option.","It's the only option. || Lỗi: Từ thừa và từ đệm || HD: Bỏ 'basically, uh'."
"tutor: He's, like, um, not feeling well.","He's not feeling well. || Lỗi: Từ đệm || HD: Bỏ 'like, um'."
"tutor: Can you, uh, like, open the window?","Can you open the window? || Lỗi: Từ đệm || HD: Bỏ 'uh, like'."
"tutor: I have, um, like, a suggestion.","I have a suggestion. || Lỗi: Từ đệm || HD: Bỏ 'um, like'."
"tutor: The, um, the dog is barking.","The dog is barking. || Lỗi: Lặp từ và từ đệm || HD: Sửa lặp 'the', bỏ 'um'."
"tutor: We're, you know, basically, um, friends.","We're friends. || Lỗi: Từ đệm và từ thừa || HD: Bỏ 'you know, basically, um'."
"tutor: She, uh, she said she'd be late.","She said she'd be late. || Lỗi: Lặp từ và từ đệm || HD: Sửa lặp 'she', bỏ 'uh'."
"tutor: We should, um, like, think about it.","We should think about it. || Lỗi: Từ đệm || HD: Bỏ 'um, like'."
"tutor: It's, sort of, like, um, a hobby.","It's a hobby. || Lỗi: Từ đệm và từ thừa || HD: Bỏ 'sort of, like, um'."
"tutor: I'm, literally, like, um, starving.","I'm starving. || Lỗi: Từ đệm và từ cường điệu || HD: Bỏ 'literally, like, um'."
"tutor: That's, um, what I was looking for.",That's what I was looking for. || Lỗi: Từ đệm || HD: Bỏ 'um'.
"tutor: He's, you know, um, a professor.","He's a professor. || Lỗi: Từ đệm || HD: Bỏ 'you know, um'."
"tutor: Can we, uh, like, talk now?","Can we talk now? || Lỗi: Từ đệm || HD: Bỏ 'uh, like'."
"tutor: It was, um, it was nice meeting you.","It was nice meeting you. || Lỗi: Lặp từ và từ đệm || HD: Sửa lặp 'It was', bỏ 'um'."
"tutor: This is, like, uh, a misunderstanding.","This is a misunderstanding. || Lỗi: Từ đệm || HD: Bỏ 'like, uh'."
"tutor: I'll, um, text you the address.",I'll text you the address. || Lỗi: Từ đệm || HD: Bỏ 'um'.
"tutor: So, you know, um, I love you.","I love you. || Lỗi: Từ đệm || HD: Bỏ 'So, you know, um'."
tutor: Yesterday I went to the park. The sun is shining. I am very happy.,"Yesterday I went to the park. The sun was shining. I was very happy. || Lỗi: Sự nhất quán về thì (Tense consistency) || HD: Câu chuyện bắt đầu ở quá khứ (Yesterday I went), nên các câu sau cũng phải dùng quá khứ (was) thay vì hiện tại (is/am)."
tutor: Last week I visited my grandmother. She makes a delicious cake for me. I eat two slices.,"Last week I visited my grandmother. She made a delicious cake for me. I ate two slices. || Lỗi: Sự nhất quán về thì || HD: Cả đoạn đang kể về quá khứ (Last week), do đó các động từ phải ở thì quá khứ (made, ate)."
tutor: I woke up late this morning. I rush to the bus stop. The bus already leaves.,I woke up late this morning. I rushed to the bus stop. The bus had already left. || Lỗi: Sự nhất quán về thì || HD: Đoạn văn kể về sáng nay (quá khứ) nên cần dùng quá khứ đơn và quá khứ hoàn thành cho hành động xảy ra trước.
"tutor: When I was a child, I often play in the backyard. My dog follows me everywhere.","When I was a child, I often played in the backyard. My dog followed me everywhere. || Lỗi: Sự nhất quán về thì || HD: Mệnh đề 'When I was a child' cho biết đây là thói quen trong quá khứ, phải dùng thì quá khứ đơn."
